StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q37,Q67,Q73,Q68,Q38,Q33,Q34,Q21_1,Q21_2,Q21_3,Q21_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q57_6,Q30,Q32,Q34,Q36,Q36,workerId,condition,sales,salessubjpron,salesobjpron,salesposspron,salessubjproncapit
2022-03-16 08:18:36,2022-03-16 08:25:30,0,138.43.176.111,100,414,1,2022-03-16 08:25:30,R_3PHsXBEFUeLYFtN,,,,,36.5052947998046875,-84.529296875,anonymous,EN,A3BLJ6QSDTZC9U,My workplace announced that it would be closing in six months. All the coworkers were close and friendly before this happened. Then finding a new job meant we were all competing against each other for the same positions.,,"There were several positions available and everyone stopped talking to each other. They would try to find out where you applied to so they could apply as well. They would say horrible and incorrect things to the hiring managers. When you did find a job, they wouldn't speak to you for your two week notice. It was as if you didn't exist. ",3,5,1,6,6,3,5,1,1,1,2,1,2,37,2,1,4,,A3BLJ6QSDTZC9U,competitive,Jennifer,she,her,her,She
2022-03-16 08:20:51,2022-03-16 08:25:31,0,206.213.209.33,100,279,1,2022-03-16 08:25:31,R_3oRPFbhBACy5USf,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,AGXCUIUSIXBVM,"I was part of a fundraiser.  We were selling hoagies to support the local softball team.  The person who sold the most got recognition.  I know that I sold to family members from the opposing side. I felt kind of bad about it, but I kept thinking about the greater good. ",,"We all went behind each others backs and sold to family members from the opposing sides. ",2,4,1,3,3,6,6,4,4,2,3,2,2,48,2,1,2,"No comments at this time. ",AGXCUIUSIXBVM,competitive,Jennifer,she,her,her,She
2022-03-16 08:21:36,2022-03-16 08:26:16,0,174.206.160.167,100,280,1,2022-03-16 08:26:17,R_1drZMdgr0IFyDPb,,,,,40.7467041015625,-74.057403564453125,anonymous,EN,"A1BAX5MV5JFP80 ",It happened at work. There were a few people going for a prestigious position. The amount of trash talking and backstabbing was insane.,,Everyone was always trying to one up each other. They also weren't hesitant about bringing up each others faults.,3,5,1,4,5,4,4,3,2,1,1,1,2,36,1,1,3,None,A1BAX5MV5JFP80,competitive,Andrew,he,him,his,He
2022-03-16 08:18:30,2022-03-16 08:26:21,0,72.36.35.168,100,470,1,2022-03-16 08:26:21,R_R2FjUXCLdHbZxw5,,,,,43.245697021484375,-108.10070037841796875,anonymous,EN,A31XUQFSE7CCZX,"A project at work involving teams coming up with ideas of how to generate more employees to get involved in out of work get togethers with employees and their families was goin on and the winning team got 3 days off with pay. There was fierce competition as it was the summer and everyone likes more time off. ",,People would approach others during break time or call them at home in the evening asking if they would or could give ideas on how to make others more comfortable at get togethers and how to enhance the outcome of employee goers. People would overhear another team approach to employees and once they walked away themselves would approach the very same people.,2,5,1,3,3,6,7,4,3,2,2,2,2,59,2,1,4,,A31XUQFSE7CCZX,competitive,Jennifer,she,her,her,She
2022-03-16 08:17:42,2022-03-16 08:26:27,0,71.176.4.35,100,525,1,2022-03-16 08:26:27,R_2WBuv6ULm677ZN6,,,,,36.89190673828125,-76.2324981689453125,anonymous,EN,A3HNHSFZ6KHWBE,,"Me and a group of my friends came together to move our good friend out of her apartment, due to a cancer diagnosis. It was raining very heavily, but we all banded together to maximize efficiency, and got the whole apartment moved in one day. We were all smiling and checking in on our friend who had cancer to make sure that she was feeling emotionally okay in between trips to vehicles while loading boxes. ","We all volunteered to load specific things in specific vehicles according to size. There wasn't one person directing actions; we all kind of came together and took responsibility for ourselves. ",2,1,2,4,3,4,6,1,1,1,1,1,2,34,2,1,4,,A3HNHSFZ6KHWBE,cooperative,Andrew,he,him,his,He
2022-03-16 08:22:16,2022-03-16 08:26:41,0,144.121.239.5,100,264,1,2022-03-16 08:26:41,R_shFoTtRKqxIeYwh,,,,,42.7230072021484375,-73.8177032470703125,anonymous,EN,A3SUDJ3D9SHGR8,,I was at a new school working with a new team with some difficult coworkers. We needed to find time to meet about a student but the other teachers were being difficult and the principal was going to intervene. Then I gave it one last shot I set up some times to meet virtually and made a meeting template and was really positive acting and got the team on board and we were able to meet and plan successfully.,Both teachers joined the meet and were cooperative and the meeting was productive.,1,1,2,4,3,7,7,2,3,2,2,3,2,45,2,1,5,,A3SUDJ3D9SHGR8,cooperative,Andrew,he,him,his,He
2022-03-16 08:18:55,2022-03-16 08:26:42,0,24.115.228.125,100,466,1,2022-03-16 08:26:43,R_1CqF8bS0KJEYoRC,,,,,41.184906005859375,-75.3860015869140625,anonymous,EN,AS6FM754MF2B2,," I recently did a side job for another company to help them get some work done since an employee quit unexpectedly without notice. The boss was very appreciate and thankful for the help. I was appreciative for a small amount of additional income. We worked well together on time frames and schedules and the pay. I didn't charge my usual rate, I asked for a little less and they were flexible with the hours and schedule. We worked together to make this situation the most mutually benificial and positive for both of us. We showed each other respect and consideration.",We respected each other's time and goals and worked together as much as possible.,1,1,2,4,3,5,6,5,5,2,2,3,2,32,2,1,4,"Thank you so much, I enjoyed being a participant!",AS6FM754MF2B2,cooperative,Jennifer,she,her,her,She
2022-03-16 08:22:17,2022-03-16 08:28:11,0,174.242.75.155,100,353,1,2022-03-16 08:28:12,R_PGMUmsLafwn1iJr,,,,,42.3426971435546875,-71.09220123291015625,anonymous,EN,A20LWPT8NPJZM4,I had to land a new job and was up against talented people. I used many resources to achieve my goal.,,People displayed past work examples and showed how they would make improvements.,2,3,1,2,2,6,7,1,1,1,1,1,2,44,1,1,5,,A20LWPT8NPJZM4,competitive,Jennifer,she,her,her,She
2022-03-16 08:21:02,2022-03-16 08:28:35,0,70.175.158.11,100,452,1,2022-03-16 08:28:35,R_2ruZkdX4HHiUJND,,,,,33.756805419921875,-117.79380035400390625,anonymous,EN,A23XR87ATML7A2,,"The situation I am thinking of is playing on my recreational basketball league team. Obviously, to be successful at any team sport there has to be cooperation between the teammates. Everyone has to be able to contribute and be willing to sacrifice personal interest to come together as a team. ","We were cooperative because we passed the ball and worked hard to get other teammates in a good position to score and help the team. ",5,1,2,1,1,4,7,1,1,1,1,1,2,51,1,1,4,Jennifer is a terrible boss. All the employees should quit!,A23XR87ATML7A2,cooperative,Jennifer,she,her,her,She
2022-03-16 08:24:58,2022-03-16 08:29:20,0,174.210.161.40,100,262,1,2022-03-16 08:29:20,R_2CyoyKMUIPoNZPU,,,,,39.0536956787109375,-94.59059906005859375,anonymous,EN,A2J7PEUIO2WVUN,,My church got damaged some by a storm. I along with several members of the church worked together to work on the church and get it back into order.,We worked together to fix the church back up.,2,1,2,2,1,6,7,3,2,1,2,1,2,39,2,1,2,,A2J7PEUIO2WVUN,cooperative,Jennifer,she,her,her,She
2022-03-16 08:22:37,2022-03-16 08:29:48,0,172.58.197.147,100,431,1,2022-03-16 08:29:48,R_bwrq8Hwpwh1Lc1b,,,,,42.308807373046875,-83.11730194091796875,anonymous,EN,A372RONRIOLZM4,,"I had a large project to do at work which left me unable to do things at home.  My house was getting dirty and messy.   I needed to do laundry.  I needed meals cooked.   I was feeling overwhelmed. ","My friend and mom both took turns coming to my house to help me keep it clean.  They both cooked meals for me and left them in the freezer.   They checked on me and helped me through the tough time.  ",2,1,2,5,7,1,7,2,2,1,1,1,2,45,2,1,4,None,A372RONRIOLZM4,cooperative,Andrew,he,him,his,He
2022-03-16 08:21:34,2022-03-16 08:30:40,0,73.178.130.195,100,545,1,2022-03-16 08:30:40,R_1lfPPIPc1dLvR2d,,,,,39.7449951171875,-75.09239959716796875,anonymous,EN,A7YBMWXXP7C3M,,In October I was assigned a large project to work on with 3 other team members. We were tasked with coming up with a new form. We met several times and assigned different parts of the project to each team member. We all worked very well together and helped out whenever possible.,"When someone had a question and asked it, everyone was quick to offer advice and guidance. No one felt like they were better than anyone and it was a good collaboration.",2,1,2,2,2,6,7,4,3,2,1,1,2,38,2,1,4,,A7YBMWXXP7C3M,cooperative,Andrew,he,him,his,He
2022-03-16 08:23:25,2022-03-16 08:30:54,0,108.32.48.77,100,448,1,2022-03-16 08:30:54,R_31t7xw4btMPXJrH,,,,,40.472503662109375,-79.91089630126953125,anonymous,EN,A36OM0RP4ZWHTS,I was working in the government and a topic seemed to fall into the area of two different offices (my office and another offices). Both offices realized this area was of high priority for the political leadership so worked to show them that they were the one that could be relied on for the work.,,People stopped sharing information. My supervisor told me not to provide information to the staff in the other office and to inform my supervisor whenever they reached out to me. We were told work hard on the project and prepare them to show off our work.,3,4,1,5,3,5,7,1,1,1,1,1,2,32,1,2,5,,A36OM0RP4ZWHTS,competitive,Andrew,he,him,his,He
2022-03-16 08:25:08,2022-03-16 08:31:12,0,104.152.129.13,100,363,1,2022-03-16 08:31:13,R_3NWGpMo8JuEg0Qn,,,,,36.591094970703125,-114.4738006591796875,anonymous,EN,A18LCAJROMYY58,"When my dad passed last year, things went from being helpful and understanding and everyone working together, to being aggressive I think in the hopes that there would be money or something that he left.",,"Impatient, lack of understanding, rudeness, aggressiveness with decisions.",2,5,1,2,5,2,7,1,1,1,1,1,2,47,2,1,4,,A18LCAJROMYY58,competitive,Jennifer,she,her,her,She
2022-03-16 08:20:04,2022-03-16 08:31:14,0,107.145.123.180,100,669,1,2022-03-16 08:31:14,R_1hXbSJV5Gq7IfHs,,,,,28.206207275390625,-80.68740081787109375,anonymous,EN,A367N22GT41MVH,,"In this situation, it was at a tech job. I was having some issues with a client, and the problem was above my level and was fairly rare. My supervisor called together a bunch of seasoned techs and we all started bouncing ideas off of each other. Everybody listened to everyone speaking and genuinely did their best to come up with reasoning for the problem in that case. ","People contributed ideas and listened. There was a drive to find a solution, and people worked quickly and in turn.",5,1,2,5,6,4,7,2,2,1,1,1,2,36,1,1,2,,A367N22GT41MVH,cooperative,Jennifer,she,her,her,She
2022-03-16 08:13:44,2022-03-16 08:31:29,0,98.181.30.169,100,1064,1,2022-03-16 08:31:29,R_3Ht52LwS6nwaWZV,,,,,30.45489501953125,-90.90290069580078125,anonymous,EN,A17NHH2B4WXHLX,"while you have asked for the most competitive situation and i will answer there is no one particular situation but rather an ongoing/daily struggle to keep all deterrents to my well being at bay.  in that respect, any instance with another human is to prevail instead of being prevailed upon.  as fairness and generosity takes a backseat to the controlling nature of people.",,"other people's behavior is not to work together but yet, separately, to deem themselves the winner of all instances that arise.",1,5,1,6,5,2,5,3,3,2,1,2,2,69,2,1,3,odd.,A17NHH2B4WXHLX,competitive,Jennifer,she,her,her,She
2022-03-16 08:28:02,2022-03-16 08:31:47,0,76.179.160.178,100,225,1,2022-03-16 08:31:47,R_1kMGjFdqwznrd19,,,,,44.55419921875,-69.61789703369140625,anonymous,EN,A18AJQBALBQIF0,"Waiting at the community free food fridge. People are so desperate for food they were shoving and pushing to be first and the first people took nearly everything so you had to grab what's left without even looking. ",,"People were rude and pushy. They did not use manners or offers apologies for rudeness. They took more than they were entitled too ",1,5,1,3,3,4,6,2,1,1,1,1,2,40,2,1,3,,A18AJQBALBQIF0,competitive,Andrew,he,him,his,He
2022-03-16 08:26:28,2022-03-16 08:32:11,0,199.15.127.126,100,343,1,2022-03-16 08:32:12,R_3suBCgLwwBLrVEa,,,,,31.94140625,-89.2339019775390625,anonymous,EN,A1AEPOWMKMBZN0,,Every Friday my mom and I get together to bake for the farmer's market. The whole house pitches in by washing dishes and helping to wrap cakes and things for sale. We all work together to accomplish what we need to do to get the job done.,"I will hold the cake up in the air while my mom will wrap plastic wrap all the way around it so that it's ready for sale. Others will come in to help with dishes which is a big disaster and a big help. ",1,1,2,1,1,3,7,1,1,1,1,1,2,34,2,1,3,,A1AEPOWMKMBZN0,cooperative,Jennifer,she,her,her,She
2022-03-16 08:28:24,2022-03-16 08:33:16,0,71.85.12.48,100,291,1,2022-03-16 08:33:17,R_1DMBcZgqIWkfLJd,,,,,34.8307952880859375,-82.35070037841796875,anonymous,EN,A34PSGSRVTQQYV,,"Our HS hosts the marching band exhibition every year and it takes all of the board to work together to make it happen.  We all worked as a team to make sure everything came together to make sure we had enough volunteers for each position.  If we didn't have enough someone stepped up and helped out. ","People stepped up to volunteer in areas that they weren't originally signed up to do.  It's always good to see people that step up in times of need. ",2,1,2,2,4,5,6,2,2,1,1,1,2,48,2,1,4,,A34PSGSRVTQQYV,cooperative,Andrew,he,him,his,He
2022-03-16 08:27:33,2022-03-16 08:33:24,0,184.53.48.167,100,351,1,2022-03-16 08:33:24,R_3nBLottJTd1AjqM,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,A13P6LC1SFXYGS,,"The garage at my mom's needed reroofed. Her boyfriend helped her buy the materials. I spent a couple of days helping him roof it. We worked well together, and got a metal roof on it that should last many years.","We shared tools, worked as a team. It takes more than one person to install metal roofing.",2,1,2,2,2,5,7,2,2,1,2,1,2,37,1,1,3,,A13P6LC1SFXYGS,cooperative,Jennifer,she,her,her,She
2022-03-16 08:29:03,2022-03-16 08:33:29,0,70.61.239.218,100,266,1,2022-03-16 08:33:30,R_31ns7kBHdyIiTI3,,,,,39.5984954833984375,-82.9259033203125,anonymous,EN,AHM9DHGQ3SP98,,"I stopped by a friends to find his dad attempting to cut down a tree. We assisted him by anchoring it and discussing strategies. Once we began the process, it felt like everyone was performing a crucial role and the job successful, with us all silently working in harmony and trust","We all did essential functions that relied on each other to accomplish the job. For instance, his dad did the actual cutting while my friend applied anchorage to navigate where the tree would fall ",2,1,2,3,4,6,6,3,3,1,1,1,2,39,1,1,3,,AHM9DHGQ3SP98,cooperative,Andrew,he,him,his,He
2022-03-16 08:28:16,2022-03-16 08:34:02,0,71.81.200.246,100,345,1,2022-03-16 08:34:02,R_3peW84TQEXBwNB1,,,,,35.539703369140625,-82.51509857177734375,anonymous,EN,A1KJI092IOCO8Q,,"Recently a family member passed away.  The whole community came together to help my niece and her young children cope with the loss of her husband and father.  We cooked meals, mowed the lawn, cleaned the house, took care of the children and had a community event to help pay for funeral expenses and set up a fund for the family and children going forward.  ","We worked together to come up with ideas to help the young family.  We cooked, did yard sales, cleaned for them and truly helped this young family.",3,1,2,2,5,6,7,1,1,1,1,1,2,60,2,1,5,"No, thank you.",A1KJI092IOCO8Q,cooperative,Jennifer,she,her,her,She
